id_pnl,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_bal,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,id_x,operating_activity,investing_activity,financing_activity,net_cash_flow,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,id_y,market_cap_crore,enterprise_value_crore,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,fcf_yield_pct,company_name,broad_sector,sub_sector,market_cap_category,sector_median_pe,valuation_status,valuation_score,investment_rating
613,HINDALCO,2020,118144,4197,103838.0,14306.0,12,906,5091,5924,36.0,3767,17.0,6.0,700.0,222.0,58095.0,68399.0,41902.0,168618.0,89195.0,7721.0,9411.0,62291.0,168618.0,580.0,12745.0,-7227.0,6656.0,12174.0,3.188481852654388,87.89104821235102,6.459522952140885,1.172882692868289,114.62472406181016,0.7006606649349417,5518.0,7227.0,17.0,583.17,6.0,68399.0,12745.0,,0,0,0,248.0,287414.16,295396.33,9.47,3.28,25.46,0.68,1.9198775731856774,Hindalco Industries Ltd,Materials,Metals & Mining,Large Cap,40.61,Discount,40,Hold
616,HINDALCO,2023,223202,3646,200536.0,22666.0,10,1307,7086,13241,24.0,10097,45.0,7.0,703.0,222.0,94584.0,60291.0,68392.0,223489.0,110626.0,7700.0,14116.0,91047.0,223489.0,583.0,19208.0,-7559.0,-10450.0,1199.0,4.523704984722359,89.84507307282192,10.650169820475496,0.6359407632428328,153.43993879112472,0.9987158204654368,11649.0,7559.0,45.0,948.06,7.0,60291.0,19208.0,,0,0,0,251.0,537689.01,677187.92,71.42,2.69,7.86,1.33,2.1664939739051015,Hindalco Industries Ltd,Materials,Metals & Mining,Large Cap,40.61,Caution,40,Hold
625,HINDUNILVR,2019,39310,33,30430.0,8880.0,23,322,565,8604,30.0,6060,28.0,78.0,712.0,216.0,7651.0,99.0,10663.0,18629.0,4715.0,406.0,2716.0,10792.0,18629.0,591.0,5800.0,-438.0,-5390.0,-28.0,15.41592470109387,77.41032816077335,77.03063429515699,0.0125842125333672,94.57453416149067,2.1101508400880347,5362.0,438.0,28.0,78.67,78.0,99.0,5800.0,,0,0,0,253.0,366409.11,343817.47,13.37,1.78,25.05,1.79,1.4633915625078209,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,Mid Cap,37.735,Discount,60,Buy
626,HINDUNILVR,2020,39783,118,29922.0,9861.0,25,424,1002,9165,26.0,6756,31.0,80.0,713.0,216.0,8013.0,0.0,11924.0,20153.0,5479.0,597.0,1255.0,12822.0,20153.0,592.0,7623.0,1791.0,-6819.0,2595.0,16.982128044642185,75.21303069150139,82.09989063069631,0.0,70.62971698113208,1.974048528755024,9414.0,1791.0,31.0,82.29,80.0,0.0,7623.0,,0,0,0,254.0,365239.67,374855.61,22.92,6.47,12.11,3.14,2.5774856274511473,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,Mid Cap,37.735,Discount,60,Buy
627,HINDUNILVR,2021,47028,117,35402.0,11626.0,25,170,1074,10605,25.0,7999,34.0,119.0,714.0,235.0,47439.0,0.0,21066.0,68740.0,51443.0,745.0,2709.0,13843.0,68740.0,593.0,9163.0,-1228.0,-9309.0,-1374.0,17.00901590541805,75.27855745513311,16.778537567646936,0.0,208.39411764705883,0.6841431480942682,7935.0,1228.0,34.0,476.74,119.0,0.0,9163.0,,0,0,0,255.0,333086.26,426116.2,14.47,14.18,34.17,3.06,2.3822657830437075,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,Mid Cap,37.735,Discount,40,Hold
628,HINDUNILVR,2022,52446,106,39589.0,12857.0,25,219,1091,11879,25.0,8892,38.0,90.0,715.0,235.0,48826.0,1043.0,20402.0,70506.0,51473.0,1313.0,3521.0,14199.0,70506.0,594.0,9048.0,-1728.0,-8015.0,-695.0,16.954581855622926,75.48526103039318,18.12437577709382,0.0212592486904058,180.8858447488585,0.7438515870989703,7320.0,1728.0,38.0,490.61,90.0,1043.0,9048.0,,0,0,0,256.0,435060.89,415782.26,20.69,4.16,13.57,1.4,1.6825231061334884,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,Mid Cap,37.735,Discount,60,Buy
638,ICICIBANK,2019,71982,39178,83775.0,-50971.0,-71,59325,946,7408,23.0,5689,7.0,15.0,725.0,1289.0,112964.0,891641.0,232899.0,1238794.0,9660.0,0.0,398201.0,830933.0,1238794.0,603.0,48671.0,-30282.0,-19997.0,-1608.0,7.903364730071407,116.38326248228724,4.979300324717951,7.804092671527225,1.4109397387273497,0.0581065132701643,18389.0,30282.0,7.0,1142.53,15.0,891641.0,48671.0,,0,0,0,259.0,634101.51,817754.59,75.38,9.81,5.65,3.37,2.9000088645112987,ICICI Bank Ltd,Financials,Private Banks,Large Cap,43.585,Caution,20,Avoid
639,ICICIBANK,2020,84836,44666,85361.0,-45190.0,-53,64950,1171,18589,40.0,11225,15.0,0.0,726.0,1295.0,121665.0,1014636.0,239696.0,1377292.0,10409.0,0.0,443473.0,923411.0,1377292.0,604.0,79565.0,-42095.0,2992.0,40462.0,13.231411193361309,100.6188410580414,9.128985035783996,8.251756668835394,1.3134411085450346,0.0615962337688739,37470.0,42095.0,15.0,1229.6,0.0,1014636.0,79565.0,,0,0,0,260.0,645375.01,681072.05,19.43,8.09,31.06,1.23,5.805926696789824,ICICI Bank Ltd,Financials,Private Banks,Large Cap,43.585,Discount,60,Buy
640,ICICIBANK,2021,89163,42659,91309.0,-44805.0,-50,72174,1340,26028,22.0,20364,27.0,8.0,727.0,1383.0,156204.0,1103840.0,312385.0,1573812.0,10809.0,0.0,536579.0,1026424.0,1573812.0,605.0,138015.0,-63631.0,-54667.0,19718.0,22.83907001783251,102.40682794432668,12.922385729787356,7.004638707507599,1.2644304043007175,0.0566541619964773,74384.0,63631.0,27.0,1575.87,8.0,1103840.0,138015.0,,0,0,0,261.0,851486.14,832663.82,12.77,9.84,34.73,4.29,8.735785176726422,ICICI Bank Ltd,Financials,Private Banks,Large Cap,43.585,Discount,60,Buy
641,ICICIBANK,2022,95407,41167,80798.0,-26558.0,-28,62129,1330,34241,25.0,26538,36.0,14.0,728.0,1390.0,180663.0,1252968.0,317616.0,1752637.0,10707.0,0.0,567098.0,1174833.0,1752637.0,606.0,58111.0,-39448.0,17451.0,36114.0,27.81556908822204,84.68770635278334,14.577073709304432,6.882435334765151,1.3000370197492317,0.0544362580500126,18663.0,39448.0,36.0,1820.53,14.0,1252968.0,58111.0,,0,0,0,262.0,1050380.96,1029226.29,78.39,13.83,10.71,2.51,1.776783920378755,ICICI Bank Ltd,Financials,Private Banks,Large Cap,43.585,Caution,20,Avoid
642,ICICIBANK,2023,121067,50543,87864.0,-17341.0,-14,65112,1515,46256,26.0,35461,49.0,16.0,729.0,1397.0,213101.0,1399894.0,344099.0,1958490.0,11070.0,0.0,639552.0,1307868.0,1958490.0,607.0,-3771.0,-67689.0,24791.0,-46669.0,29.290392922926973,72.57469004765956,16.53208887728557,6.526373206276982,1.3492136626121145,0.0618165014883915,-71460.0,67689.0,49.0,2144.98,16.0,1399894.0,-3771.0,,0,0,0,263.0,1184576.28,1275805.13,78.87,1.36,26.95,0.92,-6.032536798727727,ICICI Bank Ltd,Financials,Private Banks,Large Cap,43.585,Caution,20,Avoid
643,ICICIBANK,2024,159516,74108,99560.0,-14152.0,-9,76522,1935,60434,26.0,46081,63.0,16.0,730.0,1405.0,254739.0,1651008.0,456911.0,2364063.0,15714.0,0.0,827163.0,1521186.0,2364063.0,608.0,157284.0,-144737.0,13765.0,26312.0,28.8880112339828,62.41380175029464,17.99027109750765,6.445624336310825,1.3009461331381824,0.0674753591592102,12547.0,144737.0,63.0,2561.44,16.0,1651008.0,157284.0,6.73,0,0,0,264.0,1319221.86,1598760.1,25.76,6.2,38.28,3.43,0.9510909711578005,ICICI Bank Ltd,Financials,Private Banks,Large Cap,43.585,Discount,40,Hold
654,ICICIGI,2022,16026,0,15010.0,1016.0,6,809,141,1684,24.0,1271,26.0,35.0,740.0,491.0,8702.0,255.0,41401.0,50848.0,941.0,11.0,38412.0,11485.0,50848.0,618.0,809.0,135.0,-879.0,65.0,7.93086234868339,93.660302009235,13.8257369737844,0.0277384966822582,18.56118665018541,0.3151746381371932,944.0,135.0,26.0,91.93,35.0,255.0,809.0,,0,0,0,268.0,939135.7,920383.85,66.71,8.08,12.94,2.81,0.10051795496646544,ICICI Lombard General Insurance Company Ltd,Financials,General Insurance,Large Cap,43.585,Caution,20,Avoid
655,ICICIGI,2023,17876,0,16612.0,1264.0,7,991,142,2113,18.0,1729,35.0,31.0,741.0,491.0,9953.0,35.0,44607.0,55086.0,883.0,25.0,42836.0,11342.0,55086.0,619.0,2290.0,-1685.0,-695.0,-90.0,9.672186171402998,92.92906690534797,16.554959785522787,0.0033512064343163,16.769929364278507,0.3245107649856588,605.0,1685.0,35.0,104.44,31.0,35.0,2290.0,,0,0,0,269.0,1242023.75,1158606.81,15.87,12.74,8.84,0.18,0.04871082376645374,ICICI Lombard General Insurance Company Ltd,Financials,General Insurance,Large Cap,43.585,Discount,60,Buy
664,ICICIPRULI,2019,41463,23,40922.0,541.0,1,813,57,1274,11.0,1139,8.0,40.0,750.0,1436.0,5435.0,0.0,156215.0,163086.0,463.0,13.0,159003.0,3607.0,163086.0,627.0,11377.0,-7559.0,-843.0,2975.0,2.747027470274703,98.69522224634012,16.57691747926066,0.0,50.33579335793358,0.2542400941834369,3818.0,7559.0,8.0,68.71,40.0,0.0,11377.0,,0,0,0,271.0,1606002.47,1499575.64,76.8,0.56,32.16,0.14,0.23773313374792007,ICICI Prudential Life Insurance Company Ltd,Financials,Life Insurance,Large Cap,43.585,Caution,20,Avoid
667,ICICIPRULI,2022,63564,0,65728.0,-2163.0,-3,3191,67,961,21.0,759,5.0,10.0,753.0,1437.0,7721.0,1200.0,234079.0,244437.0,433.0,54.0,238101.0,5848.0,244437.0,630.0,1831.0,-816.0,-319.0,696.0,1.194072116292241,103.40444276634572,8.287835772002621,0.1310329766324525,20.5969915387026,0.2600424649296137,1015.0,816.0,5.0,91.58,10.0,1200.0,1831.0,,0,0,0,274.0,1702653.91,2014418.94,71.57,4.53,11.31,3.42,0.05961281937795568,ICICI Prudential Life Insurance Company Ltd,Financials,Life Insurance,Large Cap,43.585,Caution,20,Avoid
669,ICICIPRULI,2024,90307,0,92136.0,-1829.0,-2,2970,113,1028,17.0,851,6.0,10.0,755.0,1441.0,9564.0,1200.0,286796.0,299001.0,670.0,49.0,289728.0,8553.0,299001.0,632.0,-7315.0,7420.0,-88.0,17.0,0.942341125272681,102.02531365231933,7.732848705134029,0.109041344843253,31.021548821548823,0.3020290902037117,105.0,7420.0,6.0,110.05,10.0,1200.0,-7315.0,14.16,0,0,0,276.0,1596987.55,2014403.87,20.83,12.38,22.57,0.35,0.006574879059013327,ICICI Prudential Life Insurance Company Ltd,Financials,Life Insurance,Large Cap,43.585,Discount,40,Hold
1371,INDIGO,2022,25931,2386,25373.0,558.0,2,725,5068,-6171,0.0,-317,-160.0,0.0,766.0,48.0,602.0,12.0,258.0,920.0,253.0,51.0,173.0,442.0,920.0,642.0,2064.0,1527.0,-3088.0,503.0,-1.2224750298870075,97.84813543635032,-48.76923076923077,0.0184615384615384,35.0,28.18586956521739,3591.0,1527.0,-160.0,6.5,0.0,12.0,2064.0,,0,0,0,280.0,1034978.53,1343725.41,19.25,10.95,30.38,3.07,0.34696371914111107,Interglobe Aviation Ltd,Consumer Discretionary,Airlines,Large Cap,42.5,Discount,40,Hold
1373,INDIGO,2024,68904,4805,52573.0,16331.0,24,2326,6406,8043,-2.0,8167,212.0,0.0,768.0,48.0,867.0,17.0,290.0,1222.0,548.0,15.0,188.0,471.0,1222.0,644.0,21183.0,-11759.0,-9979.0,-555.0,11.852722628584695,76.29890862649484,892.568306010929,0.0185792349726775,22.61263972484953,56.38625204582652,9424.0,11759.0,212.0,9.15,0.0,17.0,21183.0,20.13,0,0,0,282.0,1040632.92,1061542.29,76.23,7.87,24.64,4.27,0.9056027172386589,Interglobe Aviation Ltd,Consumer Discretionary,Airlines,Large Cap,42.5,Caution,0,Avoid
703,INDUSINDBK,2019,22261,13415,9283.0,-437.0,-2,5647,229,4981,34.0,3301,55.0,14.0,776.0,603.0,26083.0,242189.0,8944.0,277819.0,1688.0,22.0,59266.0,216843.0,277819.0,651.0,-6389.0,-633.0,8590.0,1568.0,14.82862405103095,41.70073222227214,12.369781908116616,9.075507756876265,1.6435275367451745,0.0801277090479772,-7022.0,633.0,55.0,266.86,14.0,242189.0,-6389.0,,0,0,0,283.0,1305732.17,1230713.54,68.96,5.36,33.37,3.85,-0.537782568380773,IndusInd Bank Ltd,Financials,Private Banks,Large Cap,43.585,Caution,0,Avoid
706,INDUSINDBK,2022,30822,15822,15840.0,-839.0,-3,7334,321,6174,25.0,4611,60.0,14.0,779.0,775.0,46923.0,341005.0,13273.0,401975.0,1754.0,95.0,70971.0,329155.0,401975.0,654.0,16600.0,-351.0,-4302.0,11947.0,14.960093439750828,51.39186295503212,9.6670719946329,7.149251540945113,2.1593946004908644,0.0766764102245164,16249.0,351.0,60.0,476.98,14.0,341005.0,16600.0,,0,0,0,286.0,1839916.06,1655974.13,71.98,0.61,32.08,2.12,0.8831381144637652,IndusInd Bank Ltd,Financials,Private Banks,Large Cap,43.585,Caution,20,Avoid
708,INDUSINDBK,2024,45748,25132,17638.0,2978.0,7,9388,425,11942,25.0,8950,115.0,14.0,781.0,778.0,62019.0,432404.0,19734.0,514935.0,2001.0,197.0,106527.0,406211.0,514935.0,656.0,-16843.0,-625.0,-2242.0,-19710.0,19.56369677362945,38.55469091544986,14.252273197764223,6.885742949503957,1.8795270558159352,0.0888422810646003,-17468.0,625.0,115.0,627.97,14.0,432404.0,-16843.0,19.87,0,0,0,288.0,1807433.12,1674611.06,8.99,3.7,28.79,1.42,-0.9664534641259643,IndusInd Bank Ltd,Financials,Private Banks,Large Cap,43.585,Discount,40,Hold
716,INFY,2019,82675,62505,20170.0,24.0,2882,0,2011,21041,27.0,15410,35.0,60.0,788.0,2170.0,62778.0,0.0,19118.0,84066.0,15710.0,1388.0,11261.0,55707.0,84066.0,663.0,14841.0,-632.0,-14512.0,-303.0,18.639250075597214,24.396734200181434,23.726673646609598,0.0,inf,0.9834534770299528,14209.0,632.0,35.0,649.48,60.0,0.0,14841.0,,0,0,0,289.0,473902.69,535599.26,32.63,10.31,30.95,2.63,2.9982948609133238,Infosys Ltd,Information Technology,IT Services,Large Cap,49.555,Discount,40,Hold
717,INFY,2020,90791,68524,22267.0,25.0,2803,170,2893,22007,24.0,16639,39.0,45.0,789.0,2122.0,63328.0,4633.0,21717.0,91800.0,23789.0,954.0,8792.0,58265.0,91800.0,664.0,17003.0,-331.0,-17591.0,-919.0,18.32670639160269,24.52555870075228,25.422459893048128,0.0707868601986249,147.47058823529412,0.98900871459695,16672.0,331.0,39.0,654.5,45.0,4633.0,17003.0,,0,0,0,290.0,468232.33,516667.75,26.14,13.59,31.82,2.22,3.5606255552665487,Infosys Ltd,Information Technology,IT Services,Large Cap,49.555,Discount,60,Buy
718,INFY,2021,100472,72583,27889.0,28.0,2201,195,3267,26628,27.0,19423,45.0,59.0,790.0,2124.0,74227.0,5325.0,25835.0,107511.0,25505.0,922.0,14205.0,66879.0,107511.0,665.0,23224.0,-7373.0,-9786.0,6065.0,19.331754120551,27.7579823234334,25.43909051616875,0.0697436837762439,154.30769230769232,0.9345276297309112,15851.0,7373.0,45.0,763.51,59.0,5325.0,23224.0,,0,0,0,291.0,624026.61,698099.93,31.65,1.88,24.03,3.87,2.5401160376798675,Infosys Ltd,Information Technology,IT Services,Large Cap,49.555,Discount,60,Buy
729,IOC,2019,528158,492896,35262.0,7.0,4097,4925,8506,25927,33.0,17274,12.0,49.0,801.0,9181.0,103288.0,96765.0,126128.0,335363.0,132494.0,28281.0,44112.0,130476.0,335363.0,675.0,12747.0,-22569.0,10436.0,614.0,3.2706122031664764,6.676411225428754,15.358898896584837,0.8603704131805209,7.991675126903553,1.5748845281083483,-9822.0,22569.0,12.0,1124.69,49.0,96765.0,12747.0,,0,0,0,295.0,1122574.59,1338235.9,15.28,13.46,10.22,2.98,-0.8749529953283548,"Indian Oil Corporation
",Energy,Oil & Gas Refining,Mid Cap,41.495,Discount,60,Buy
732,IOC,2022,589321,541563,47758.0,8.0,4332,5454,12348,34289,25.0,25727,18.0,46.0,804.0,9181.0,124354.0,132020.0,145327.0,410882.0,160514.0,47469.0,52352.0,150546.0,410882.0,678.0,25747.0,-21294.0,-4058.0,395.0,4.365532536597202,8.103902626921492,19.26611000861197,0.9886546598270116,9.550788412174551,1.434282835461276,4453.0,21294.0,18.0,1335.35,46.0,132020.0,25747.0,,0,0,0,298.0,1605938.54,1867479.2,79.84,7.17,29.72,3.59,0.277283338626396,"Indian Oil Corporation
",Energy,Oil & Gas Refining,Mid Cap,41.495,Caution,0,Avoid
733,IOC,2023,841756,811073,30683.0,4.0,5124,7588,13181,15038,22.0,11704,7.0,42.0,805.0,13772.0,125949.0,148977.0,153298.0,441995.0,180048.0,51133.0,52190.0,158624.0,441995.0,679.0,29644.0,-28030.0,-1794.0,-180.0,1.3904266794653084,3.645118062716512,8.37669355358178,1.0662463051366653,4.718898260411176,1.9044468828832903,1614.0,28030.0,7.0,1397.21,42.0,148977.0,29644.0,,0,0,0,299.0,1666992.08,1805135.73,77.78,0.97,16.74,2.19,0.09682109587467266,"Indian Oil Corporation
",Energy,Oil & Gas Refining,Mid Cap,41.495,Caution,20,Avoid
734,IOC,2024,776352,700706,75646.0,10.0,5389,7881,15866,57288,25.0,43161,30.0,40.0,806.0,13772.0,169645.0,132628.0,166639.0,482683.0,195998.0,61032.0,65542.0,160111.0,482683.0,680.0,71099.0,-31464.0,-39385.0,250.0,5.559462717942377,9.743776019125344,23.53162465856491,0.7230954600718581,10.282324578099226,1.6084096601703397,39635.0,31464.0,30.0,1834.17,40.0,132628.0,71099.0,-1.81,0,0,0,300.0,1418164.33,1786391.89,28.61,4.24,33.71,1.25,2.794810104975634,"Indian Oil Corporation
",Energy,Oil & Gas Refining,Mid Cap,41.495,Discount,40,Hold
740,IRCTC,2019,1870,1487,383.0,20.0,126,2,29,479,36.0,309,4.0,98.0,812.0,160.0,911.0,0.0,1523.0,2594.0,182.0,40.0,0.0,2372.0,2594.0,685.0,499.0,-353.0,-179.0,-33.0,16.524064171122994,20.48128342245989,28.851540616246496,0.0,254.5,0.7208943716268311,146.0,353.0,4.0,10.71,98.0,0.0,499.0,,0,0,0,301.0,1245806.34,1516134.78,64.3,1.79,7.79,1.38,0.011719317466308606,Indian Railway Catering & Tourism Corporation Ltd,Consumer Discretionary,Travel & Tourism,Mid Cap,42.5,Caution,40,Hold
743,IRCTC,2022,1879,1005,874.0,47.0,72,11,49,885,26.0,660,8.0,42.0,815.0,160.0,1710.0,105.0,1909.0,3884.0,335.0,26.0,0.0,3522.0,3884.0,688.0,524.0,-242.0,-258.0,23.0,35.125066524747204,46.514103246407664,35.294117647058826,0.0561497326203208,86.0,0.4837796086508754,282.0,242.0,8.0,18.7,42.0,105.0,524.0,,0,0,0,304.0,1322589.51,1554041.66,12.08,2.09,33.44,1.05,0.02132180830619169,Indian Railway Catering & Tourism Corporation Ltd,Consumer Discretionary,Travel & Tourism,Mid Cap,42.5,Discount,60,Buy
744,IRCTC,2023,3541,2265,1276.0,36.0,148,16,54,1354,26.0,1006,13.0,44.0,816.0,160.0,2318.0,84.0,2526.0,5089.0,351.0,34.0,0.0,4704.0,5089.0,689.0,812.0,-317.0,-434.0,61.0,28.410053657159,36.0350183563965,40.597255851493145,0.0338983050847457,89.0,0.6958145018667715,495.0,317.0,13.0,24.78,44.0,84.0,812.0,,0,0,0,305.0,1359334.39,1302404.03,22.05,11.74,14.17,2.02,0.03641488096243928,Indian Railway Catering & Tourism Corporation Ltd,Consumer Discretionary,Travel & Tourism,Mid Cap,42.5,Discount,60,Buy
753,IRFC,2019,11134,48,11085.0,100.0,0,8183,0,2902,22.0,2255,2.0,18.0,825.0,9380.0,15648.0,173933.0,7642.0,206604.0,11.0,0.0,13.0,206579.0,206604.0,694.0,-41748.0,1.0,41749.0,3.0,20.25327824681157,99.5599065924196,9.009908902029728,6.94953651909861,1.354637663448613,0.0538905345491858,-41747.0,1.0,2.0,250.28,18.0,173933.0,-41748.0,,0,0,0,307.0,1262848.07,1625870.1,24.73,1.86,14.21,0.55,-3.305781668573956,Indian Railway Finance Corporation Ltd,Financials,Speciality Finance,Large Cap,43.585,Discount,80,Strong Buy
755,IRFC,2021,15771,113,15657.0,99.0,0,11237,4,4416,0.0,4416,3.0,31.0,827.0,13069.0,22845.0,323145.0,21423.0,380482.0,45.0,0.0,12.0,380424.0,380482.0,696.0,-89907.0,0.0,90202.0,296.0,28.000760890241583,99.27715427049648,12.29604054129309,8.997744612128974,1.3933434190620273,0.0414500554559742,-89907.0,0.0,3.0,359.14,31.0,323145.0,-89907.0,,0,0,0,309.0,1481705.69,1855967.59,74.92,11.42,32.61,1.97,-6.0678041939624325,Indian Railway Finance Corporation Ltd,Financials,Speciality Finance,Large Cap,43.585,Caution,0,Avoid
758,IRFC,2024,26645,133,26513.0,100.0,10,20101,9,6412,0.0,6412,5.0,31.0,830.0,13069.0,36110.0,412039.0,23865.0,485082.0,22.0,4.0,54.0,485003.0,485082.0,699.0,7914.0,-8.0,-8046.0,-140.0,24.064552448864703,99.50459748545694,13.038085361638096,8.378352548852153,1.3194865927068304,0.05492885738906,7906.0,8.0,5.0,491.79,31.0,412039.0,7914.0,10.8,0,0,0,312.0,2618348.58,2449260.08,9.81,3.91,16.66,2.82,0.3019460457018293,Indian Railway Finance Corporation Ltd,Financials,Speciality Finance,Large Cap,43.585,Discount,40,Hold
766,ITC,2019,48340,29802,18537.0,38.0,2080,71,1397,19150,33.0,12836,10.0,56.0,838.0,1226.0,57915.0,13.0,12585.0,71739.0,19374.0,4136.0,25043.0,23185.0,71739.0,706.0,12583.0,-5546.0,-6869.0,169.0,26.553578816714936,38.34712453454696,21.70406317106576,0.0002198136656465,290.38028169014086,0.6738315281785361,7037.0,5546.0,10.0,591.41,56.0,13.0,12583.0,,0,0,0,313.0,215793.67,211845.82,69.58,1.15,17.46,2.84,3.260985366252865,"ITC Ltd
",Consumer Staples,Diversified FMCG,Large Cap,37.735,Caution,40,Hold
767,ITC,2020,49388,30044,19344.0,39.0,2417,81,1645,20035,22.0,15593,12.0,82.0,839.0,1229.0,64044.0,277.0,11760.0,77311.0,21713.0,3256.0,28663.0,23678.0,77311.0,707.0,14690.0,-6174.0,-8181.0,334.0,31.57244674819794,39.16740908722767,23.88889740015014,0.0042437148591301,268.6543209876544,0.6388224185432863,8516.0,6174.0,12.0,652.73,82.0,277.0,14690.0,,0,0,0,314.0,281943.95,351639.75,72.45,1.41,34.43,3.51,3.020458498932146,"ITC Ltd
",Consumer Staples,Diversified FMCG,Large Cap,37.735,Caution,40,Hold
768,ITC,2021,49257,32193,17065.0,35.0,2577,58,1646,17938,25.0,13383,11.0,101.0,840.0,1231.0,59116.0,271.0,13143.0,73761.0,23298.0,4011.0,24871.0,21580.0,73761.0,708.0,12527.0,5740.0,-18634.0,-367.0,27.16974237164261,34.64482205574842,22.17674449434106,0.0044906954778199,338.6551724137931,0.6677919225607029,18267.0,5740.0,11.0,603.47,101.0,271.0,12527.0,,0,0,0,315.0,366869.92,375906.12,73.65,6.34,27.19,1.91,4.979149012816314,"ITC Ltd
",Consumer Staples,Diversified FMCG,Large Cap,37.735,Caution,20,Avoid
783,JINDALSTEL,2023,53212,43270,9942.0,19.0,-539,1446,2691,5266,25.0,3974,31.0,6.0,1046.0,100.0,38606.0,13046.0,17674.0,69427.0,43542.0,7870.0,907.0,17108.0,69427.0,722.0,7347.0,-4090.0,-2500.0,757.0,7.468240246560925,18.683755543862286,10.267142045160956,0.3370536867669095,6.502766251728907,0.7664453310671641,3257.0,4090.0,31.0,387.06,6.0,13046.0,7347.0,,0,0,0,323.0,421683.82,460644.47,73.96,8.84,9.73,2.46,0.7723796469117549,Jindal Steel & Power Ltd,Materials,Steel,Large Cap,40.61,Caution,20,Avoid
784,JINDALSTEL,2024,50354,40153,10202.0,20.0,156,1294,2822,6241,5.0,5943,58.0,3.0,1047.0,100.0,44216.0,16472.0,17888.0,78676.0,48384.0,9611.0,819.0,19862.0,78676.0,723.0,6008.0,-8344.0,1381.0,-955.0,11.802438733764944,20.260555268697622,13.410506363390198,0.3716941962270963,8.004636785162287,0.6400172860847018,-2336.0,8344.0,58.0,443.16,3.0,16472.0,6008.0,10.94,0,0,0,324.0,396587.97,478682.44,77.64,5.73,20.22,1.9,-0.5890244225007633,Jindal Steel & Power Ltd,Materials,Steel,Large Cap,40.61,Caution,0,Avoid
786,JIOFIN,2023,45,6,39.0,88.0,10,0,0,49,37.0,31,,0.0,1033.0,2.0,114118.0,743.0,66.0,114930.0,158.0,38.0,108141.0,6593.0,114930.0,724.0,2055.0,-1110.0,-889.0,56.0,68.88888888888889,86.66666666666667,0.0271643883631265,0.0065106905012267,inf,0.0003915426781519,945.0,1110.0,,1141.2,0.0,743.0,2055.0,,0,0,0,329.0,1137314.0,1164967.52,65.98,7.88,14.61,4.29,0.08309050974489016,Jio Financial Services Ltd,Financials,Diversified Financials,Mid Cap,43.585,Caution,20,Avoid
797,JSWENERGY,2021,6922,4009,2913.0,42.0,248,896,1167,1099,25.0,823,5.0,41.0,1028.0,1642.0,12865.0,8371.0,3328.0,26207.0,15637.0,473.0,4052.0,6045.0,26207.0,734.0,3700.0,-1030.0,-2515.0,155.0,11.889627275353943,42.08321294423577,5.67312331977666,0.5770317777624595,3.5279017857142856,0.2641279047582707,2670.0,1030.0,5.0,145.07,41.0,8371.0,3700.0,,0,0,0,333.0,66726.89,76914.23,71.29,3.09,30.82,0.11,4.001385348545392,JSW Energy Ltd,Energy,Power & Utilities,Mid Cap,41.495,Caution,20,Avoid
800,JSWENERGY,2024,11486,6104,5382.0,47.0,472,2053,1633,2167,20.0,1725,10.0,19.0,1031.0,1641.0,19191.0,31573.0,5362.0,57767.0,28946.0,10285.0,7035.0,11501.0,57767.0,737.0,6234.0,-8197.0,1675.0,-289.0,15.018283127285391,46.857043357130415,8.280529953917052,1.5156009984639016,2.8514369215781783,0.1988332438935724,-1963.0,8197.0,10.0,208.32,19.0,31573.0,6234.0,-1.92,0,0,0,336.0,110870.53,124622.6,24.79,9.88,35.95,1.25,-1.7705336124937798,JSW Energy Ltd,Energy,Power & Utilities,Mid Cap,41.495,Discount,40,Hold
812,JSWSTEEL,2023,165960,147490,18470.0,11.0,1561,6902,7474,5655,27.0,4139,17.0,25.0,1017.0,301.0,65394.0,80853.0,63991.0,210539.0,104452.0,22166.0,4806.0,79115.0,210539.0,748.0,23323.0,-10730.0,-5977.0,6616.0,2.4939744516751023,11.129187756085804,6.300327269959662,1.2307329324910572,2.9022022602144304,0.7882625071839422,12593.0,10730.0,17.0,656.95,25.0,80853.0,23323.0,,0,0,0,341.0,2101814.77,2210837.76,8.68,9.24,33.75,2.83,0.5991488964557995,JSW Steel Ltd,Materials,Steel,Large Cap,40.61,Discount,40,Hold
